Total	Iteration	target_id	Balanced	Unbalanced_JS	Unbalanced_OLS	Delta_Err	Frac_Delta
50	29	YPL144W_mRNA	0.0145373908577414	0.00525519215370819	0.001573715228554	0.00368147692515419	2.33935394304908
50	29	YPL163C_mRNA	0.0814485341156168	0.00951177831373514	0.000771918429146749	0.00873985988458839	11.3222583560404
50	29	YPR071W_mRNA	4.0525511653538e-06	2.50480542242008e-08	3.39876643129784e-05	-3.39626162587542e-05	-0.999263025137781
50	29	YPR145W_mRNA	0.000947325685572217	0.0196748682673322	0.0675248169480622	-0.04784994868073	-0.708627595651752
50	29	YPR147C_mRNA	0.0167611893754592	0.02805544713075	0.0302899662428093	-0.00223451911205928	-0.073770934379623
50	29	YPR148C_mRNA	0.00257630483038719	0.00233357951138783	0.000553086452155885	0.00178049305923195	3.21919485153132
50	29	YPR173C_mRNA	0.000139020688487162	0.0016068583756422	0.00474994247059855	-0.00314308409495635	-0.661709928996316
50	30	YAL026C_mRNA	0.00246537750132085	0.00583943937855543	0.0113008342725935	-0.00546139489403808	-0.483273602842129
50	30	YAR023C_mRNA	0.00931676512918792	0.0473863795501235	0.0861452161231521	-0.0387588365730286	-0.449924422008756
50	30	YBL007C_mRNA	0.00036595866710547	0.0133234105450777	0.0206463916242525	-0.00732298107917486	-0.354685758773113
50	30	YBR189W_mRNA	0.00538668170254011	0.0853257556965865	0.0781931901785045	0.00713256551808207	0.0912172211134933
50	30	YBR198C_mRNA	0.00120890881268214	0.00135330884602402	0.00115151262042074	0.00020179622560328	0.175244475852595
50	30	YBR242W_mRNA	0.00487344675855921	0.0552135762779242	0.0603971368263154	-0.00518356054839123	-0.0858246072706665
50	30	YBR294W_mRNA	0.0110092969280166	0.0232561583189256	0.0428711949056573	-0.0196150365867317	-0.457534170202082
50	30	YDL104C_mRNA	0.000219097944884132	3.87806101973539e-06	0.000107601781278982	-0.000103723720259247	-0.963959137352191
50	30	YDR035W_mRNA	0.00942076795094417	0.000124858419196994	0.000592992846227059	-0.000468134427030064	-0.789443633272457
50	30	YDR105C_mRNA	0.000756232971583808	0.000553036184450067	0.00064405929841378	-9.10231139637131e-05	-0.14132722590589
50	30	YDR111C_mRNA	0.00249060776666096	7.59494729298893e-08	0.0291041307057509	-0.029104054756278	-0.999997390422903
50	30	YER019W_mRNA	0.000193732223337955	0.121727581351384	0.187705501020937	-0.0659779196695533	-0.351496995616521
50	30	YER027C_mRNA	0.000987622266576898	0.0169645283710377	0.0334273683033607	-0.016462839932323	-0.492495843014596
50	30	YER075C_mRNA	0.000927433014313439	0.0782315779731935	0.0725542053701723	0.00567737260302119	0.0782500831489391
50	30	YER178W_mRNA	0.000851405823295049	2.29139247396582e-05	0.00269043845185987	-0.00266752452712021	-0.991483200545317
50	30	YGL003C_mRNA	0.0223001749842651	0.0108637912873303	0.0056421721727641	0.00522161911456623	0.925462562055805
50	30	YGL070C_mRNA	0.000432019044834424	0.106663740897441	0.118578625931652	-0.0119148850342111	-0.100480882963501
50	30	YGL115W_mRNA	7.71034664414467e-05	0.00550320547758115	0.000573890764581994	0.00492931471299916	8.58929088463296
50	30	YGL121C_mRNA	0.0536399574136703	0.0707404719869312	0.184373465932679	-0.113632993945748	-0.616319671439269
50	30	YGL242C_mRNA	0.0218376653818408	0.00746287340825135	0.0162242755710757	-0.00876140216282434	-0.540018081204439
50	30	YGR117C_mRNA	0.000266490986001584	5.39710397318205e-05	0.0002710786058321	-0.000217107566100279	-0.800902621709479
50	30	YGR158C_mRNA	0.000252204826232397	0.0241383863370619	0.00426075037951825	0.0198776359575437	4.66528995763211
50	30	YHL016C_mRNA	0.00449022645494444	0.0123596583581954	0.00368354262752142	0.00867611573067398	2.3553726963415
50	30	YHL034C_mRNA	0.000109285602237754	0.000925366587002691	0.000370201022502113	0.000555165564500577	1.49963271508092
50	30	YIL071W-A_mRNA	0.00577321142795073	0.00128018572230034	0.00505513501221354	-0.0037749492899132	-0.746755384533287
50	30	YJL116C_mRNA	0.00869818613880963	0.0237798754548277	0.027987018338661	-0.0042071428838333	-0.150324798194797
50	30	YJR030C_mRNA	0.00460962392421881	0.000109454369856641	4.81764270638773e-05	6.12779427927636e-05	1.27194867962116
50	30	YJR152W_mRNA	0.0160181152696808	0.0110854441837403	0.00930118971772294	0.00178425446601732	0.191830778660231
50	30	YKL109W_mRNA	0.00048111227914578	0.169759198454154	0.0155101099209582	0.154249088533196	9.94506739921715
50	30	YKL122C_mRNA	0.0135372500512384	0.0152907925653591	0.0171843892539446	-0.00189359668858546	-0.110192841921967
50	30	YKL165C_mRNA	0.0195487043829587	0.00356945888419954	0.00151460527954995	0.00205485360464959	1.35669248773527
50	30	YKR079C_mRNA	0.00400061460495029	0.0881489590335741	0.0565300735715393	0.0316188854620348	0.559328574409529
50	30	YKR089C_mRNA	0.000911240553054531	0.022839324927154	0.0266505841333209	-0.00381125920616688	-0.143008467923287
50	30	YKR092C_mRNA	0.000929396377166965	0.100499487797053	0.0913739429283454	0.00912554486870777	0.0998703194395797
50	30	YLR148W_mRNA	0.00253018231609431	0.0674925180909546	0.111883160627431	-0.0443906425364765	-0.396758925002991
50	30	YLR187W_mRNA	0.0852274861557161	0.0029591096782366	0.000174513616606848	0.00278459606162975	15.9563254476756
50	30	YLR265C_mRNA	0.00054821370664425	0.0408385709640427	0.056655976636482	-0.0158174056724394	-0.279183355604785
50	30	YLR314C_mRNA	0.00777629205108989	0.000941585611973938	0.0081139197800379	-0.00717233416806396	-0.883954286275981
50	30	YLR361C_mRNA	0.00716145912406266	0.0063175591494194	0.00685042958579799	-0.000532870436378592	-0.0777864263408115
50	30	YLR363C_mRNA	0.00837026125300681	0.0475929377026667	0.0682127227542979	-0.0206197850516312	-0.302286497577638
50	30	YLR412W_mRNA	0.0134933273221355	0.00261940535047522	0.0056748198467259	-0.00305541449625068	-0.538416122233997
50	30	YNL075W_mRNA	0.00190293391006548	0.107521128242302	0.0798242641592812	0.0276968640830213	0.346972995927091
50	30	YNL092W_mRNA	1.83790420783181e-06	0.0643911205987682	0.0593719167342914	0.00501920386447688	0.0845383497881574
50	30	YNR074C_mRNA	0.00313578506624674	0.000188972415562363	0.000388022206879526	-0.000199049791317163	-0.512985565743573
50	30	YOL113W_mRNA	0.00110376111522172	0.000548358002716897	0.00034028303372417	0.000208074968992728	0.611476178272794
50	30	YOR361C_mRNA	0.000588392888244495	0.0626779146106866	0.0525593000399198	0.0101186145707667	0.192518061752752
50	30	YPL022W_mRNA	0.000102475793133398	1.33306131637111e-05	5.92736902550241e-06	7.4032441382087e-06	1.24899328966298
50	30	YPL168W_mRNA	0.00880633408910059	0.00226221679340204	0.0110120715180207	-0.00874985472461869	-0.794569369650386
50	30	YPL221W_mRNA	0.00212860991350696	0.00841111917179621	0.000512609783608196	0.00789850938818801	15.4084249672166
50	30	YPL229W_mRNA	0.00175612200894204	0.00566431704297319	0.00199701281393398	0.00366730422903921	1.83639494120965
100	1	YBL003C_mRNA	0.00821816539638858	0.015649880771897	0.0143264096464184	0.00132347112547857	0.0923798186804912
100	1	YBR087W_mRNA	0.00244560626663069	0.0429239961881781	0.0447474607726178	-0.00182346458443971	-0.0407501242071715
100	1	YBR302C_mRNA	0.0260925832430991	0.0203756082852362	0.0225247123131643	-0.00214910402792816	-0.0954109423485131
100	1	YCL057C-A_mRNA	0.00688635388745751	0.113247995044065	0.113150135109635	9.7859934429817e-05	0.000864868029852526
100	1	YCR016W_mRNA	0.00966428559900771	0.021112177792058	0.024021925256989	-0.00290974746493103	-0.121128820184155
100	1	YCR020C_mRNA	0.0403591276788069	0.0236272602239269	0.0239570790939419	-0.000329818870014997	-0.0137670735535702
100	1	YCR042C_mRNA	0.0280527949742655	0.00714663546998696	0.00792185002167119	-0.000775214551684223	-0.0978577667544235
100	1	YCR094W_mRNA	0.000176795291634251	2.33037135161517e-06	6.71387861172173e-07	1.658983490443e-06	2.47097629609595
100	1	YDL099W_mRNA	0.0222029362667823	0.0053921487214591	0.00606524471128625	-0.000673095989827151	-0.110975899879959
100	1	YDL171C_mRNA	0.0973971502039787	0.011779395082981	0.0137232240010037	-0.00194382891802271	-0.14164520799781
100	1	YDL216C_mRNA	0.00222999862792003	0.0167917925506231	0.0177234197120139	-0.000931627161390846	-0.0525647519795142
100	1	YDL227C_mRNA	0.00810782810292821	0.0591958329339652	0.0748514838915512	-0.015655650957586	-0.209156186940379
100	1	YDR116C_mRNA	0.0385534979043121	0.0139287589885713	0.0153449230548939	-0.00141616406632258	-0.0922887694683443
100	1	YDR153C_mRNA	0.0050496116453217	0.0124291019923254	0.0123253711521843	0.000103730840141111	0.00841604190740557
100	1	YDR213W_mRNA	0.129884290740492	0.0177859966639381	0.0215140541143099	-0.00372805745037174	-0.173284748219168
100	1	YDR279W_mRNA	0.00716154907040602	0.00698235510142295	0.00705101323804953	-6.8658136626586e-05	-0.00973734331628888
100	1	YDR288W_mRNA	0.00810897997959232	0.00056468125649979	0.000549611028019424	1.50702284803658e-05	0.0274198073038541
100	1	YDR324C_mRNA	0.161601119768187	0.10874431824601	0.122469210923655	-0.0137248926776454	-0.112068107356397
100	1	YDR386W_mRNA	0.00539386827403391	0.00272207144160636	0.00357321917160354	-0.000851147729997179	-0.238201937558511
100	1	YDR423C_mRNA	0.00680171995137959	0.0023546227234648	0.00294106545695164	-0.000586442733486835	-0.19939805559264
100	1	YDR482C_mRNA	0.00755801035364469	0.000588864843669904	0.000529843805009711	5.90210386601931e-05	0.111393278740159
100	1	YEL018W_mRNA	0.000657522925651576	0.0109474131116004	0.0120064120258603	-0.00105899891425984	-0.0882027796463165
100	1	YEL063C_mRNA	0.000639744984709018	0.00194312186394868	0.00182437333561636	0.000118748528332321	0.0650900372276065
100	1	YER064C_mRNA	0.000803363260519772	0.0357733241319884	0.0339037511799744	0.00186957295201406	0.0551435427333583
100	1	YER066C-A_mRNA	0.0880629214985816	0.00119664915630028	0.000114262820808332	0.00108238633549195	9.47277800280787
100	1	YER072W_mRNA	0.00490961031754409	0.0117781718144355	0.0161588352211192	-0.00438066340668369	-0.271100196687338
100	1	YER182W_mRNA	0.00324917249179079	3.36674993283323e-05	2.66162519883308e-06	3.10058741294992e-05	11.6492262483437
100	1	YER186C_mRNA	0.00162665857128096	0.000693946979536944	0.000672819122635285	2.11278569016592e-05	0.0314019863450166
100	1	YFR036W-A_mRNA	0.0277537773091266	0.00124410751430721	0.000992247089751657	0.000251860424555548	0.253828332838532
100	1	YGL049C_mRNA	0.0197777732029821	0.00648631427200185	0.00704438678113863	-0.000558072509136775	-0.0792222980474349
100	1	YGL180W_mRNA	0.00498864801488663	0.0484732714319462	0.0520283926151805	-0.00355512118323428	-0.0683304058522268
100	1	YGR020C_mRNA	0.0135501299405773	0.04423918312844	0.0454697958977185	-0.00123061276927842	-0.0270644005538669
100	1	YGR220C_mRNA	0.0116652570341631	0.000743483685505129	0.000700092947327192	4.33907381779369e-05	0.0619785391976789
100	1	YGR275W_mRNA	0.0100238257301494	0.0217483820744318	0.0229164278861652	-0.00116804581173349	-0.0509698028652469
100	1	YHL013C_mRNA	0.0250387351887337	0.0104797401480059	0.0110228288987009	-0.000543088750694995	-0.0492694530311542
100	1	YHL027W_mRNA	0.00918419482120246	0.00123813207346633	0.00120085344492861	3.72786285377108e-05	0.0310434455554456
100	1	YHR042W_mRNA	0.0876662459145488	1.61082014177673e-05	4.1349846266632e-06	1.19732167911041e-05	2.89558919128705
100	1	YHR048W_mRNA	5.71668028355612e-05	0.00381302236333804	0.00416690024031228	-0.000353877876974243	-0.0849259297236552
100	1	YHR156C_mRNA	0.04422386600711	0.000255413165291267	0.000433856088407638	-0.000178442923116372	-0.411295191848758
100	1	YHR211W_mRNA	0.026136867474222	0.0023445217768342	0.00243613452630319	-9.1612749468993e-05	-0.0376057842782658
100	1	YIL021W_mRNA	0.000385465237408929	0.0234401598048936	0.025179389044365	-0.00173922923947136	-0.0690735282101926
100	1	YIL103W_mRNA	0.0262410024186842	0.0776091416440408	0.0832088920761025	-0.00559975043206171	-0.0672975002111577
100	1	YIR011C_mRNA	0.000562328819061147	0.0412054809768647	0.04279184231207	-0.00158636133520536	-0.0370715830282891
100	1	YIR022W_mRNA	0.0116411329665016	7.69121999255911e-05	0.000126183964396584	-4.92717644709928e-05	-0.39047564170782
100	1	YIR026C_mRNA	0.0398194046487072	0.102125155828448	0.109367884786327	-0.00724272895787891	-0.0662235442518532
100	1	YJL026W_mRNA	0.00400732571818836	0.0019401726798611	0.00149715488156701	0.000443017798294086	0.295906458141723
100	1	YJL058C_mRNA	0.0248591456078533	0.0308679235933671	0.0315874656860619	-0.000719542092694803	-0.0227793549456012
100	1	YJL145W_mRNA	0.000325363324181709	8.13366725550869e-06	5.21569881678001e-05	-4.40233209122914e-05	-0.84405412311499
100	1	YJL177W_mRNA	0.000169508800780677	0.0105962647083609	0.0123676992052666	-0.00177143449690564	-0.143230722829296
100	1	YJR068W_mRNA	0.00351490779066534	0.00560888691212903	0.00552937026701455	7.95166451144774e-05	0.0143807777874515
100	1	YJR075W_mRNA	0.00402496339305314	0.000283663182062886	0.00036476263099483	-8.10994489319439e-05	-0.222334861196605
100	1	YKL022C_mRNA	0.0312551626366184	0.00875835471346565	0.00878575860655755	-2.74038930919047e-05	-0.00311912656824545
100	1	YKL045W_mRNA	0.00109608049360565	0.00177935602659859	0.00287353588254716	-0.00109417985594857	-0.380778212165101
100	1	YLL041C_mRNA	0.00117913938361926	0.0142274553429529	0.0143262160977621	-9.87607548091698e-05	-0.00689370829919266
100	1	YLL049W_mRNA	0.0570207156203897	0.00779286988292685	0.00790431586215315	-0.000111445979226303	-0.0140993833204364
100	1	YLL061W_mRNA	0.00268749924287263	0.0503045139931838	0.0598516221162552	-0.00954710812307138	-0.159512938588819
100	1	YLR005W_mRNA	0.00983133023979448	0.0087065882386424	0.00845344674390875	0.000253141494733655	0.0299453586687655
100	1	YLR107W_mRNA	0.00175443685203816	0.00105437095001266	0.00112632673094086	-7.19557809282089e-05	-0.0638853531142792
100	1	YLR151C_mRNA	2.88179866211317e-05	0.0452894821317704	0.0540941835488676	-0.00880470141709717	-0.162766139341824
100	1	YLR180W_mRNA	0.0155483277924157	0.0209279429031151	0.0253663150850751	-0.00443837218196002	-0.174971105068842
100	1	YLR181C_mRNA	0.00118831438002738	0.0019088603736555	0.002544509784139	-0.000635649410483502	-0.24981213059025
100	1	YLR241W_mRNA	0.000385731452091803	0.00282423077523095	0.00307089575143776	-0.000246664976206814	-0.0803234613520593
100	1	YLR340W_mRNA	0.0515682704656858	0.00129978935917309	0.00119213680552484	0.000107652553648256	0.0903021810494831
100	1	YLR357W_mRNA	0.0216657494013579	0.000303123101235009	0.000339923979023457	-3.68008777884481e-05	-0.108262082287253
100	1	YLR412W_mRNA	8.48605634657232e-05	0.0196315567855243	0.0201842792968648	-0.000552722511340503	-0.0273838120851983
100	1	YML015C_mRNA	0.0184358719601236	0.0176982637327392	0.0183877412374363	-0.000689477504697132	-0.0374965851321314
100	1	YML046W_mRNA	0.00402249883628806	0.0287367446804203	0.0306408161803263	-0.00190407149990602	-0.0621416704013446
100	1	YML055W_mRNA	0.0195977665220208	0.000898856238651105	0.00195023668363577	-0.00105138044498466	-0.539104024555935
100	1	YMR087W_mRNA	0.00304871013602873	0.000221511099090491	0.000179638349800845	4.18727492896452e-05	0.233094711324542
100	1	YMR105C_mRNA	0.0350554160029016	0.122492007668818	0.113860387864617	0.0086316198042008	0.0758088037998256
100	1	YMR123W_mRNA	0.000173199198156561	0.0583271146369967	0.0605605407933858	-0.00223342615638911	-0.0368792307190401
100	1	YNL004W_mRNA	0.00298602875550778	0.00441535605653336	0.00459690131747835	-0.000181545260944991	-0.0394929645878452
100	1	YNL014W_mRNA	0.00366537270686115	0.00524889562094201	0.0063821842391357	-0.00113328861819369	-0.177570652261076
100	1	YNL038W_mRNA	0.0487810391255406	0.0514709654198283	0.0527810976160445	-0.00131013219621629	-0.0248219960438647
100	1	YNL040W_mRNA	0.00101242664942078	0.000334500162400227	2.80357585865834e-05	0.000306464403813644	10.9311971305211
100	1	YNL075W_mRNA	0.0447387937960379	0.108130813927934	0.118820674098578	-0.0106898601706441	-0.0899663316316097
100	1	YNL118C_mRNA	0.00289705978435298	0.00652818371116489	0.00700212473125489	-0.000473941020090004	-0.0676853152835891
100	1	YNL256W_mRNA	0.0487993500362692	0.00538666924155466	0.0062394121917474	-0.000852742950192739	-0.136670398426413
100	1	YNL274C_mRNA	0.0820240781568241	0.158530012240495	0.163091675793519	-0.00456166355302407	-0.0279699348898673
100	1	YNL298W_mRNA	0.0245258816636692	0.011373084652321	0.0113175904689993	5.54941833216908e-05	0.00490335672365052
100	1	YNR010W_mRNA	0.0188352708497933	0.043237325903838	0.0439094905707017	-0.000672164666863734	-0.0153079586696966
100	1	YNR033W_mRNA	0.0014672971308656	0.00603712666649976	0.00540626677677518	0.000630859889724588	0.116690484538185
100	1	YOL011W_mRNA	0.0128337655583252	0.000532558419783771	0.000292735377708956	0.000239823042074814	0.819248578534472
100	1	YOR044W_mRNA	0.102769787454513	0.0738378609752941	0.0735281132499593	0.000309747725334805	0.00421264345899664
100	1	YOR087W_mRNA	0.0050003322808418	0.0100437059917928	0.0114554828762088	-0.001411776884416	-0.12324027713821
100	1	YOR147W_mRNA	0.000165392311628848	0.0295367855227235	0.0301287252279113	-0.000591939705187856	-0.0196470212632654
100	1	YOR202W_mRNA	0.0191989483903139	0.0531912451536123	0.0544986225251239	-0.0013073773715116	-0.0239891819450832
100	1	YOR281C_mRNA	0.00144390002151881	0.00494936731197585	0.0048826442029794	6.67231089964467e-05	0.0136653637297045
100	1	YOR357C_mRNA	0.00788474167782789	0.0246037546208332	0.0247543142017521	-0.000150559580918898	-0.00608215520300059
100	1	YPL074W_mRNA	0.0252540682337119	0.00307207650768149	0.00265894236062924	0.000413134147052245	0.155375367728722
100	1	YPL085W_mRNA	0.0505760607539838	0.0133660178243982	0.0143469261271937	-0.000980908302795475	-0.0683706247665294
100	1	YPL125W_mRNA	7.12259924138838e-05	0.00155157442280585	0.00140024452230283	0.000151329900503024	0.10807391001548
100	1	YPL195W_mRNA	0.00191666824308852	0.0105440958884311	0.0108352813046893	-0.000291185416258187	-0.0268738215529455
100	1	YPL212C_mRNA	0.0637632808077335	0.0852379081974701	0.0933653679813353	-0.00812745978386525	-0.0870500482094176
100	1	YPL220W_mRNA	0.0488836556073587	0.0186314526094414	0.0201307218850277	-0.00149926927558626	-0.0744766771976195
100	1	YPR003C_mRNA	0.00362619843580017	0.000834389206365488	0.000946271690069377	-0.00011188248370389	-0.118235053291816
100	1	YPR075C_mRNA	9.83643077797639e-07	0.00782452604448057	0.0101999970228549	-0.00237547097837429	-0.23288937958037
100	1	YPR089W_mRNA	0.0137776520593953	0.00100797532684061	0.00100229548558705	5.67984125356851e-06	0.00566683311981778
100	1	YPR137W_mRNA	0.037929065313391	0.115776713078224	0.1260257278504	-0.0102490147721763	-0.0813247814314748
100	1	YPR156C_mRNA	0.0578125457167644	0.0171169856729264	0.0175043945001532	-0.000387408827226807	-0.0221320895860417
100	2	YAR035W_mRNA	0.0238280590290933	0.000986043464640437	0.00349793829790122	-0.00251189483326078	-0.718107244706956
100	2	YBL003C_mRNA	1.60206458733993e-05	0.0493273258127292	0.0611664152184262	-0.0118390894056971	-0.193555390869638
100	2	YBL052C_mRNA	0.027398664640801	0.0317010551662414	0.0328669676262477	-0.00116591246000629	-0.035473685107329
100	2	YBR048W_mRNA	0.0032191967870865	0.00357808083515682	0.0054586509397576	-0.00188057010460078	-0.344511881297229
100	2	YBR141C_mRNA	0.00702048523701817	7.49431627077862e-07	3.82914753093011e-06	-3.07971590385225e-06	-0.804282383735728
100	2	YBR279W_mRNA	3.56000375403916e-05	0.0213796267216826	0.0231496710617843	-0.00177004434010176	-0.0764608851407728
100	2	YCR027C_mRNA	0.0100649162612886	0.00566083916065118	0.00745496060499595	-0.00179412144434477	-0.24066142524515
100	2	YCR034W_mRNA	0.0527092510359739	0.152703186549328	0.174570646260681	-0.0218674597113535	-0.125264242183646
100	2	YCR048W_mRNA	0.000423870284997258	0.0191696390312869	0.0213878219050185	-0.00221818287373156	-0.103712424929585
100	2	YDL126C_mRNA	0.0101854336042879	0.0229068872952941	0.0252191288595205	-0.00231224156422649	-0.0916860204452933
100	2	YDR094W_mRNA	0.0169299809242564	0.0522766214825609	0.0493742029988688	0.00290241848369217	0.0587841080444107
100	2	YDR127W_mRNA	9.92361350891873e-06	0.00840709297470553	0.00742959137638446	0.000977501598321064	0.131568689151348
100	2	YDR225W_mRNA	0.0064104937531035	0.182754288652796	0.186014499938629	-0.00326021128583351	-0.0175266513465839
100	2	YDR306C_mRNA	0.00409106565611419	0.0125371329927253	0.0119762025284923	0.000560930464233016	0.0468370890437533
100	2	YDR308C_mRNA	0.0999479546737422	9.99712273791672e-05	7.0390038255049e-05	2.95811891241182e-05	0.420246811302114
100	2	YDR359C_mRNA	0.00119799376748349	0.0458081038480657	0.0431968842841113	0.00261121956395433	0.06044925709873
100	2	YDR452W_mRNA	0.0178848845539888	0.00373247833639206	0.00648113852137745	-0.00274866018498539	-0.424101440806918
100	2	YDR464W_mRNA	0.023244564352022	0.0323720088282033	0.034010728198209	-0.00163871937000572	-0.0481824252763873
100	2	YEL068C_mRNA	0.0347342752964753	0.00976166361412198	0.00894575153879102	0.000815912075330954	0.0912066551136541
100	2	YER014W_mRNA	0.000270871098338682	0.00429935693419957	0.00610741934163052	-0.00180806240743095	-0.296043599807615
100	2	YER116C_mRNA	0.00567281114754121	0.0191817807873656	0.0197912291804569	-0.000609448393091294	-0.0307938626516993
100	2	YER117W_mRNA	9.79205938008542e-05	0.0298810764552316	0.0298196790099056	6.13974453259961e-05	0.00205895728473807
100	2	YFL005W_mRNA	0.0141965140093946	0.0203695038704835	0.0217857632647633	-0.00141625939427985	-0.0650084817808763
100	2	YFL013W-A_mRNA	0.00590365238580499	0.0306727989600262	0.0264792312533393	0.00419356770668689	0.158371958255323
100	2	YGL088W_mRNA	0.158082157589471	3.50529023127443e-06	1.30116292365352e-05	-9.50633900526076e-06	-0.730603280530622
100	2	YGL161C_mRNA	0.0146749891705274	0.0259648361029019	0.0254776626874853	0.00048717341541666	0.0191215898174192
100	2	YGR044C_mRNA	0.0108186811206277	4.88191327067275e-05	0.000576260525130224	-0.000527441392423497	-0.915282878875496
100	2	YGR084C_mRNA	0.0097054742127756	0.00667953702361764	0.00867362170987464	-0.001994084686257	-0.22990219690891
100	2	YGR163W_mRNA	0.00177100304812066	0.00194252449954264	0.00306720094041904	-0.0011246764408764	-0.36667843506945
100	2	YGR178C_mRNA	2.43225408545457e-05	0.00662070043115795	0.00889422893913476	-0.00227352850797681	-0.255618392952901
100	2	YGR250C_mRNA	0.00219893702029847	0.00272554744836279	0.00379200876120426	-0.00106646131284147	-0.281239147902913
100	2	YHR067W_mRNA	0.000953982369041719	0.000602397822634673	0.000930992997299479	-0.000328595174664806	-0.352951284937651
100	2	YHR071W_mRNA	0.136095269438141	0.0141543677654905	0.0191558042043241	-0.00500143643883361	-0.261092480664666
100	2	YHR193C_mRNA	0.00210924650093037	0.00152541069335603	0.00107454779707135	0.000450862896284682	0.419583844956452
100	2	YIL024C_mRNA	0.00591065658169907	0.0613850643789319	0.050699617811248	0.0106854465676839	0.210759903703125
100	2	YIL050W_mRNA	0.00101528692432955	0.0558915090220189	0.0577707970979201	-0.00187928807590123	-0.0325300700406796
100	2	YIR036W-A_mRNA	0.0246984608208243	0.102075537445744	0.118558906707902	-0.0164833692621588	-0.139031049795098
100	2	YJL005W_mRNA	0.00274755167590769	0.00240772651982597	0.00219660648722302	0.000211120032602949	0.0961119043538151
100	2	YJL012C_mRNA	8.15903509238422e-05	0.023749683266429	0.0147848848691569	0.00896479839727209	0.606348881077444
100	2	YJL214W_mRNA	0.00919872269782305	0.325522775989481	0.372353720734052	-0.046830944744571	-0.125770046428566
100	2	YJR006W_mRNA	6.29598979473053e-05	0.0101163755127694	0.00991770208526884	0.000198673427500544	0.0200322036084993
100	2	YJR019C_mRNA	0.000897989037638164	0.271078052850159	0.289021341184108	-0.0179432883339491	-0.0620829183770177
100	2	YJR099W_mRNA	0.00121147661586619	0.011943141958719	0.0117805972675999	0.000162544691119104	0.0137976613092571
100	2	YJR113C_mRNA	0.0020843084297646	0.00167614024952308	0.00236202034418448	-0.000685880094661404	-0.290378572034787
100	2	YJR148W_mRNA	0.0499590138849076	0.000989999739506762	4.91163498067998e-05	0.000940883389699962	19.1562156675109
100	2	YKL008C_mRNA	0.0322933172931414	0.00823825742223266	0.0110628033818142	-0.00282454595958151	-0.255319186475347
100	2	YKL011C_mRNA	0.00688774767848264	0.00255482072032155	0.00282189223977607	-0.000267071519454524	-0.0946427066526528
100	2	YKL015W_mRNA	0.00890909545130809	0.00141157458538453	0.0018884716837984	-0.000476897098413868	-0.252530711741812
100	2	YKL129C_mRNA	0.0172589801266186	0.00858924960167169	0.00737002069997289	0.00121922890169881	0.165430865303173
100	2	YKL144C_mRNA	0.027323423908305	0.00182280933000096	0.00231552988946981	-0.000492720559468849	-0.212789548392168
100	2	YKL171W_mRNA	0.0171632730017248	0.130543158006944	0.139077159476688	-0.00853400146974467	-0.0613616319304761
100	2	YKR005C_mRNA	0.194853824271792	0.0101868582365325	0.0096646703129743	0.000522187923558163	0.0540305987320802
100	2	YKR068C_mRNA	0.00491490523559259	0.0238588737367016	0.0237784636813904	8.04100553112239e-05	0.00338163375012973
100	2	YKR097W_mRNA	0.0259280593882601	0.109363014210121	0.0997267169784203	0.00963629723170044	0.0966270376050343
100	2	YLR006C_mRNA	0.000409263885787178	0.0403613340080614	0.0425328469605284	-0.00217151295246704	-0.0510549635786728
100	2	YLR014C_mRNA	0.0241198535580564	0.0680792621273766	0.0658209202425578	0.00225834188481878	0.03431039670209
100	2	YLR100W_mRNA	0.00327529741548596	0.00673604428589526	0.00773281874991925	-0.000996774464023991	-0.128901826909418
100	2	YLR151C_mRNA	0.0863058436825601	0.0605273858100659	0.0498163834982371	0.0107110023118289	0.215009632568127
100	2	YLR294C_mRNA	0.00170280734224559	0.613991219404199	0.65374559000376	-0.0397543705995608	-0.0608101549095454
100	2	YLR309C_mRNA	0.000764678793405072	0.0536658358170919	0.0619930715987927	-0.00832723578170083	-0.134325265177907
100	2	YLR316C_mRNA	0.00493032882953853	0.0335834609711553	0.0334837236426663	9.97373284890163e-05	0.00297868091235609
100	2	YLR340W_mRNA	0.00357290050921443	0.0429201778637456	0.0444617081375278	-0.00154153027378218	-0.0346709638103412
100	2	YLR459W_mRNA	0.00768354904072817	0.383165189174699	0.407135032596934	-0.0239698434222347	-0.058874431093148
100	2	YML001W_mRNA	0.000480044037902656	0.0145368450435931	0.0189426799833073	-0.00440583493971418	-0.232587730120379
100	2	YML011C_mRNA	0.00778265936235193	0.020154939874381	0.0233544638021126	-0.00319952392773162	-0.136998389466008
100	2	YML021C_mRNA	0.000121643789867086	0.000681718743076246	0.000618189420490757	6.35293225854888e-05	0.102766758019015
100	2	YML046W_mRNA	0.0375164187218906	1.68081316980359e-05	2.11946200052317e-07	1.65961854979836e-05	78.3037652663127
100	2	YML115C_mRNA	0.00503575235839189	0.0209617322494392	0.0258812158031358	-0.00491948355369658	-0.190079306595037
100	2	YMR123W_mRNA	0.00051246209566594	0.0294898378263476	0.0318558143687913	-0.00236597654244371	-0.0742714191843618
100	2	YMR155W_mRNA	1.24427418673466e-06	0.000283093211333626	0.00055346064616398	-0.000270367434830354	-0.488503449530265
100	2	YMR157C_mRNA	0.000658526787360737	0.0176579617576548	0.020915012678779	-0.00325705092112416	-0.155727896088194
