target_id	W	pval	qval	b	se_b	mean_obs
YOR353C_mRNA	2.72560228541168	0.0987508640528826	0.184236686665826	0.216426539095054	0.131092930599921	6.46169501450982
YOR363C_mRNA	8.06648560745141	0.00450914892355128	0.0165777533954091	0.415601302471386	0.146330453422849	5.72528673515295
YOR381W_mRNA	0.294814475291013	0.587151691693181	0.712148337803262	-0.0740524388206191	0.136384483806374	5.66901760348878
YOR393W_mRNA	13.9701833486738	0.000185732879574919	0.00098794084880276	0.879690194572265	0.235357855454584	3.40057752857476
YPL002C_mRNA	0.136237143124698	0.712050833254469	0.809148674152806	-0.135512093209379	0.367138804796725	4.88554917549552
YPL036W_mRNA	32.3156905775896	1.31050816661541e-08	2.04766901033658e-07	0.925502056605153	0.162806097993607	4.45301369580971
YPL070W_mRNA	0.566900932252524	0.451493038034385	0.597213013272995	0.225339492737443	0.299284156484699	6.62756590597467
YPL077C_mRNA	6.0160733443077	0.0141761536101917	0.0416945694417404	0.323011487910405	0.131692610661248	4.46886432963212
YPL137C_mRNA	3.13411751044426	0.0766698697559365	0.154067335987772	0.442877159774528	0.250164479766433	6.56561611474877
YPL154C_mRNA	0.0794210608281424	0.778083509322125	0.849436145548171	-0.0782815934684903	0.277774142495839	8.95192261768479
YPL173W_mRNA	1.00307872688068	0.316566691093791	0.482571175447852	-0.13452267388209	0.134316071527979	6.17242423341009
YPL204W_mRNA	43.9919330338732	3.29732026558445e-11	1.03041258299514e-09	0.973644824614925	0.146795937516075	7.15612082050329
YPL209C_mRNA	0.553838561958806	0.456753487751573	0.600991431252069	0.110878400711604	0.148989395354455	4.08820743403277
YPL214C_mRNA	0.000110446884558161	0.991614889269205	0.991614889269205	-0.00174026475618861	0.165591709622525	6.32400451735286
YPL237W_mRNA	10.5638333820251	0.00115321792810375	0.00514829432189176	-0.430453000968993	0.132438718128522	7.86189119825403
YPL242C_mRNA	5.24700399658945	0.0219845923525228	0.0578541904013758	0.377905662149398	0.164978633279714	6.13885830144023
YPL247C_mRNA	5.36882432656519	0.0204997903149817	0.0557059519428851	0.307468566870738	0.132697006806041	6.67745425237705
YPR015C_mRNA	78.3643325446833	8.56854007221879e-19	5.35533754513675e-17	1.15199656482228	0.130134355216124	4.68410305191392
YPR035W_mRNA	0.257765070368345	0.611659755580833	0.720070618827116	0.0762851227463828	0.15025461374163	9.46561846797431
YPR047W_mRNA	0.299897340285582	0.583946786340878	0.712130227244973	-0.137868966553574	0.251756222259912	5.61939582652904
YPR063C_mRNA	1.40349572201556	0.236139148656259	0.383342773792628	0.19714599638006	0.166411147489899	6.35846262373808
YPR121W_mRNA	0.0819796260130819	0.774632394488971	0.849436145548171	0.0622310066209831	0.217347104863661	5.44496191758948
YPR147C_mRNA	0.665626003835131	0.414580750402903	0.572625345860363	0.180290212956991	0.220982056902005	5.67114399048541
